,lon,lat,time,folder,Zona,prof,Zona2,ml
1534,-87.9107,15.8706,2020-04-08 05:42:30,2020-04-08-0542,G6,9.7248,Superficial,3.65
1535,-90.5594,15.326,2020-04-09 04:30:52,2020-04-09-0430,G6,12.0899,Superficial,2.99
1536,-89.0456,15.5534,2020-04-09 23:32:50,2020-04-09-2332,G6,0.3611,Superficial,3.91
1537,-91.0673,15.6445,2020-04-11 03:38:46,2020-04-11-0338,G6,12.2796,Superficial,3.02
1538,-90.2395,15.3065,2020-04-12 02:32:12,2020-04-12-0231,G6,0.1416,Superficial,2.35
1539,-91.0072,15.6899,2020-04-12 04:31:56,2020-04-12-0431,G6,9.7582,Superficial,3.34
1540,-90.99,15.6506,2020-04-12 04:37:29,2020-04-12-0437,G6,4.1384,Superficial,2.94
1541,-92.1182,15.546,2020-04-14 20:18:27,2020-04-14-2018,G6,156.2809,Profundo,3.93
1542,-90.656,15.3324,2020-04-17 13:24:05,2020-04-17-1323,G6,6.3176,Superficial,2.89
1543,-92.0075,15.3599,2020-04-22 21:15:48,2020-04-22-2115,G6,178.0985,Profundo,3.8
1544,-90.6164,15.3429,2020-04-25 00:42:26,2020-04-25-0042,G6,15.3903,Intra 1,2.96
1545,-91.9413,15.2192,2020-04-26 07:34:29,2020-04-26-0734,G6,146.173,Intra 2,3.01
1546,-91.3069,16.6323,2019-02-05 09:01:12,2019-02-05-0900,G8,48.7977,Intra 1,3.82
1547,-90.6971,15.9539,2019-02-17 10:34:04,2019-02-17-1032,G8,12.2453,Superficial,3.19
1548,-90.6621,16.6582,2019-04-24 20:32:14,2019-04-24-2031,G8,0.3164,Superficial,4.67
1549,-90.3303,16.0055,2019-05-22 21:41:48,2019-05-22-2141,G8,6.002,Superficial,3.89
1550,-90.4839,16.0436,2019-08-06 03:53:25,2019-08-06-0353,G8,12.7005,Superficial,3.6
1551,-90.1185,16.087,2019-08-18 05:48:09,2019-08-18-0546,G8,9.9359,Superficial,3.93
1552,-91.0634,16.7221,2019-08-24 22:54:47,2019-08-24-2254,G8,14.1013,Superficial,3.92
1553,-90.1521,16.0462,2019-08-31 22:39:16,2019-08-31-2239,G8,8.3383,Superficial,4.33
1554,-91.0721,16.3538,2019-09-04 08:02:03,2019-09-04-0800,G8,14.4988,Superficial,3.28
1555,-90.8566,16.3296,2019-09-29 22:26:56,2019-09-29-2226,G8,1.1891,Superficial,3.71
1556,-90.1837,15.9866,2019-10-05 20:25:46,2019-10-05-2025,G8,1.3424,Superficial,4.04
1557,-90.3803,16.0202,2019-11-08 04:46:06,2019-11-08-0445,G8,19.1842,Intra 1,3.9
1558,-90.5416,16.1519,2019-12-09 16:15:20,2019-12-09-1615,G8,10.3331,Superficial,4.12
1559,-91.3065,17.2881,2019-12-21 18:06:24,2019-12-21-1805,G8,15.0513,Intra 1,4.59
1560,-91.0779,16.6406,2020-02-06 09:38:17,2020-02-06-0937,G8,20.4796,Intra 1,4.3
1561,-91.4555,17.2734,2020-03-19 06:07:58,2020-03-19-0608,G8,15.6843,Intra 1,4.25
1562,-92.4746,14.7361,2019-02-01 16:14:12,2019-02-01-1613,MexicoCosta,60.2402,Intra 1,6.75
1563,-92.4078,14.5426,2019-02-01 16:33:12,2019-02-01-1633,MexicoCosta,62.9507,Intra 1,4.44
1564,-92.5364,14.4703,2019-02-01 16:41:54,2019-02-01-1641,MexicoCosta,62.1493,Intra 1,4.15
1565,-92.5103,14.6217,2019-02-01 16:59:27,2019-02-01-1659,MexicoCosta,65.1199,Intra 2,5.1
1566,-92.4639,14.5383,2019-02-01 17:50:47,2019-02-01-1750,MexicoCosta,44.4157,Intra 1,4.47
1567,-92.5206,14.5016,2019-02-01 18:44:39,2019-02-01-1844,MexicoCosta,44.0483,Intra 1,4.6
1568,-92.5484,14.6012,2019-02-01 20:05:58,2019-02-01-2005,MexicoCosta,24.8113,Intra 1,3.97
1569,-92.5514,14.5124,2019-02-01 20:13:25,2019-02-01-2013,MexicoCosta,39.3635,Intra 1,3.91
1570,-92.5689,14.616,2019-02-01 21:20:15,2019-02-01-2120,MexicoCosta,26.8623,Intra 1,4.28
1571,-92.7251,14.6945,2019-02-01 22:42:50,2019-02-01-2242,MexicoCosta,39.5478,Intra 1,4.47
1572,-92.5841,14.5864,2019-02-02 06:16:38,2019-02-02-0616,MexicoCosta,26.9378,Intra 1,4.09
1573,-92.676,14.7008,2019-02-02 09:14:28,2019-02-02-0914,MexicoCosta,29.1361,Intra 1,4.94
1574,-93.148,14.2865,2019-02-02 17:10:18,2019-02-02-1710,MexicoCosta,22.0,Intra 1,4.89
1575,-92.6088,14.6718,2019-02-02 22:46:49,2019-02-02-2246,MexicoCosta,20.518,Intra 1,4.07
1576,-92.593,14.6811,2019-02-03 04:45:44,2019-02-03-0445,MexicoCosta,26.976,Intra 1,4.29
1577,-92.5374,14.6122,2019-02-03 06:53:05,2019-02-03-0653,MexicoCosta,29.7051,Intra 1,4.64
1578,-92.3972,14.4732,2019-02-04 05:04:44,2019-02-04-0504,MexicoCosta,28.6924,Intra 1,3.82
1579,-92.6189,14.6169,2019-02-04 06:25:40,2019-02-04-0625,MexicoCosta,26.1227,Intra 1,4.08
1580,-92.4918,14.4795,2019-02-04 06:31:50,2019-02-04-0631,MexicoCosta,50.3007,Intra 1,4.01
1581,-92.5762,14.5659,2019-02-05 09:28:36,2019-02-05-0927,MexicoCosta,39.1528,Intra 1,4.04
1582,-92.627,14.494,2019-02-05 16:32:14,2019-02-05-1630,MexicoCosta,35.2112,Intra 1,4.37
1583,-92.5518,14.5375,2019-02-05 23:41:57,2019-02-05-2340,MexicoCosta,50.9367,Intra 1,3.85
1584,-93.6259,14.7726,2019-02-06 18:42:45,2019-02-06-1842,MexicoCosta,2.1369,Superficial,4.69
1585,-92.5217,14.5442,2019-02-07 07:27:41,2019-02-07-0727,MexicoCosta,28.6554,Intra 1,3.51
1586,-92.3898,13.8413,2019-02-09 04:37:27,2019-02-09-0436,MexicoCosta,6.628,Superficial,3.82
1587,-92.4825,14.6384,2019-02-10 05:53:34,2019-02-10-0552,MexicoCosta,59.2425,Intra 1,3.83
1588,-92.4028,14.6732,2019-02-10 19:48:47,2019-02-10-1947,MexicoCosta,68.2427,Intra 2,3.62
1589,-87.9256,13.0587,2019-02-11 00:08:49,2019-02-11-0008,SalvadorLejano,165.6926,Profundo,4.66
1590,-93.1363,14.7911,2019-02-11 05:00:06,2019-02-11-0459,MexicoCosta,15.5536,Intra 1,4.21
1591,-92.5593,14.5932,2019-02-11 05:21:37,2019-02-11-0521,MexicoCosta,46.4379,Intra 1,3.77
1592,-92.6154,14.6278,2019-02-12 10:41:01,2019-02-12-1040,MexicoCosta,44.6212,Intra 1,4.56
1593,-92.5612,14.6849,2019-02-15 13:26:48,2019-02-15-1325,MexicoCosta,52.1863,Intra 1,3.64
1594,-92.3845,17.7475,2019-02-15 23:04:05,2019-02-15-2304,MexicoSuperior,16.9273,Intra 1,5.04
1595,-92.4744,14.5465,2019-02-16 18:33:14,2019-02-16-1832,MexicoCosta,40.9723,Intra 1,4.02
1596,-93.0968,14.5348,2019-02-18 11:59:56,2019-02-18-1158,MexicoCosta,7.0416,Superficial,4.22
1597,-93.9492,14.3315,2019-02-19 06:48:42,2019-02-19-0648,MexicoCosta,14.9333,Superficial,4.58
1598,-93.2564,14.1908,2019-02-19 09:51:49,2019-02-19-0951,MexicoCosta,5.5621,Superficial,4.33
1599,-93.0477,14.395,2019-02-19 14:13:09,2019-02-19-1412,MexicoCosta,6.72,Superficial,5.05
1600,-92.609,14.6553,2019-02-20 14:10:00,2019-02-20-1408,MexicoCosta,22.6792,Intra 1,4.19
1601,-92.578,14.6104,2019-02-21 04:01:35,2019-02-21-0401,MexicoCosta,49.2491,Intra 1,3.86
1602,-94.6527,15.4063,2019-02-22 00:31:27,2019-02-22-0031,MexicoCosta,20.6763,Intra 1,4.76
1603,-93.0865,14.8409,2019-02-23 01:41:09,2019-02-23-0140,MexicoCosta,65.2324,Intra 2,4.04
1604,-92.8377,14.1138,2019-02-25 00:47:10,2019-02-25-0046,MexicoCosta,60.2987,Intra 1,4.53
1605,-94.3174,15.2036,2019-02-25 09:49:30,2019-02-25-0949,MexicoCosta,24.0001,Intra 1,4.78
1606,-94.1745,14.5709,2019-02-25 19:36:43,2019-02-25-1936,MexicoCosta,1.1159,Superficial,5.26
1607,-93.8894,14.5309,2019-02-25 19:38:51,2019-02-25-1939,MexicoCosta,2.2061,Superficial,5.32
1608,-93.6856,14.3544,2019-02-25 19:56:56,2019-02-25-1956,MexicoCosta,4.7896,Superficial,4.75
1609,-93.812,14.2676,2019-02-25 19:59:15,2019-02-25-1959,MexicoCosta,11.981,Superficial,5.04
1610,-93.7956,14.5845,2019-02-25 20:38:29,2019-02-25-2038,MexicoCosta,18.9556,Intra 1,4.7
1611,-93.8611,14.3863,2019-02-25 20:41:36,2019-02-25-2042,MexicoCosta,4.2557,Superficial,5.18
1612,-92.722,14.7384,2019-03-02 10:49:07,2019-03-02-1048,MexicoCosta,24.3606,Intra 1,4.56
1613,-92.5697,14.538,2019-03-03 03:42:30,2019-03-03-0342,MexicoCosta,27.5751,Intra 1,3.86
1614,-92.4682,14.4869,2019-03-03 07:24:43,2019-03-03-0723,MexicoCosta,28.3854,Intra 1,3.94
1615,-92.4,14.3592,2019-03-04 06:47:55,2019-03-04-0647,MexicoCosta,13.5035,Superficial,4.67
1616,-93.3013,14.2341,2019-03-05 11:41:08,2019-03-05-1140,MexicoCosta,37.4337,Intra 1,5.72
1617,-92.9854,14.2094,2019-03-05 11:52:51,2019-03-05-1152,MexicoCosta,14.7284,Superficial,4.56
1618,-92.9006,14.1164,2019-03-05 13:16:42,2019-03-05-1315,MexicoCosta,50.0022,Intra 1,4.33
1619,-93.25,14.4654,2019-03-05 13:44:58,2019-03-05-1344,MexicoCosta,61.9711,Intra 1,5.59
1620,-93.2546,14.4824,2019-03-05 15:58:16,2019-03-05-1558,MexicoCosta,15.1219,Intra 1,5.57
1621,-93.2453,14.3617,2019-03-05 17:43:58,2019-03-05-1743,MexicoCosta,60.5029,Intra 1,5.41
1622,-93.2848,14.1686,2019-03-05 21:52:49,2019-03-05-2152,MexicoCosta,47.7983,Intra 1,5.8
1623,-93.0254,14.1045,2019-03-06 03:18:50,2019-03-06-0318,MexicoCosta,6.3877,Superficial,4.41
1624,-93.7838,14.5296,2019-03-06 09:17:20,2019-03-06-0917,MexicoCosta,18.7196,Intra 1,4.81
1625,-92.5293,14.6847,2019-03-08 15:54:23,2019-03-08-1553,MexicoCosta,54.0254,Intra 1,4.3
1626,-92.6183,14.8517,2019-03-09 07:07:01,2019-03-09-0706,MexicoCosta,73.4188,Intra 2,3.29
1627,-92.8095,15.0539,2019-03-09 09:03:58,2019-03-09-0903,MexicoCosta,75.9734,Intra 2,3.68
1628,-93.0373,14.168,2019-03-09 13:49:53,2019-03-09-1349,MexicoCosta,34.7922,Intra 1,4.06
1629,-94.0411,15.601,2019-03-10 19:17:14,2019-03-10-1917,MexicoCosta,80.3204,Intra 2,5.36
1630,-93.0309,14.1129,2019-03-11 05:14:43,2019-03-11-0514,MexicoCosta,8.6758,Superficial,3.78
1631,-92.4684,13.3731,2019-03-11 19:08:40,2019-03-11-1908,MexicoCosta,36.328,Intra 1,4.03
1632,-92.558,14.7451,2019-03-12 05:26:44,2019-03-12-0525,MexicoCosta,56.2738,Intra 1,3.66
1633,-92.891,13.7763,2019-03-15 11:41:55,2019-03-15-1141,MexicoCosta,7.3724,Superficial,3.92
1634,-92.3991,13.9975,2019-03-16 02:28:41,2019-03-16-0228,MexicoCosta,52.6459,Intra 1,4.0
1635,-92.5683,13.9183,2019-03-16 02:39:42,2019-03-16-0239,MexicoCosta,36.3925,Intra 1,3.93
1636,-92.631,14.7256,2019-03-17 05:29:26,2019-03-17-0529,MexicoCosta,15.2997,Intra 1,3.48
1637,-92.6903,14.6136,2019-03-19 04:26:07,2019-03-19-0425,MexicoCosta,39.9078,Intra 1,4.77
1638,-93.4877,14.3526,2019-03-19 23:38:56,2019-03-19-2337,MexicoCosta,40.3191,Intra 1,4.64
1639,-92.9846,14.459,2019-03-20 21:17:14,2019-03-20-2116,MexicoCosta,14.4507,Superficial,4.06
1640,-94.802,15.1412,2019-03-24 12:27:36,2019-03-24-1227,MexicoCosta,18.2543,Intra 1,5.6
1641,-92.8634,15.3686,2019-03-24 17:41:15,2019-03-24-1741,MexicoCosta,20.0483,Intra 1,4.53
1642,-93.7576,13.9478,2019-03-31 10:38:38,2019-03-31-1038,MexicoCosta,35.2031,Intra 1,4.3
1643,-93.0384,15.4695,2019-04-01 03:36:05,2019-04-01-0335,MexicoCosta,107.2937,Intra 2,4.99
1644,-92.6055,14.6883,2019-04-01 06:23:04,2019-04-01-0623,MexicoCosta,63.6343,Intra 1,4.19
1645,-94.6577,15.3848,2019-04-04 00:27:55,2019-04-04-0028,MexicoCosta,31.4208,Intra 1,5.3
1646,-92.2304,13.2851,2019-04-04 22:56:07,2019-04-04-2254,MexicoCosta,66.0496,Intra 2,4.54
1647,-92.9757,15.007,2019-04-11 05:41:29,2019-04-11-0541,MexicoCosta,19.6287,Intra 1,3.79
1648,-93.0455,14.4284,2019-04-12 13:31:49,2019-04-12-1331,MexicoCosta,15.9725,Intra 1,5.13
1649,-92.6906,14.7791,2019-04-13 15:35:22,2019-04-13-1534,MexicoCosta,64.0676,Intra 1,4.7
1650,-93.5991,14.4556,2019-04-14 02:53:08,2019-04-14-0251,MexicoCosta,67.8851,Intra 2,5.07
1651,-92.5175,14.6202,2019-04-14 19:31:30,2019-04-14-1929,MexicoCosta,60.6592,Intra 1,4.35
1652,-92.6686,14.6867,2019-04-19 11:43:09,2019-04-19-1143,MexicoCosta,61.3864,Intra 1,4.59
1653,-92.8554,13.827,2019-04-19 19:42:53,2019-04-19-1942,MexicoCosta,39.3697,Intra 1,5.37
1654,-93.0074,14.1414,2019-04-26 10:04:04,2019-04-26-1004,MexicoCosta,13.1601,Superficial,3.96
1655,-86.4616,16.8535,2019-04-28 07:43:49,2019-04-28-0744,SC,13.0255,Superficial,5.64
1656,-92.5386,14.683,2019-04-29 09:24:34,2019-04-29-0924,MexicoCosta,65.215,Intra 2,4.0
1657,-92.5441,14.7581,2019-04-30 03:52:14,2019-04-30-0352,MexicoCosta,67.2402,Intra 2,3.94
1658,-91.7453,17.3055,2019-05-08 04:17:57,2019-05-08-0418,MexicoSuperior,1.2205,Superficial,4.68
1659,-92.8382,13.7285,2019-05-09 18:23:58,2019-05-09-1822,MexicoCosta,40.1424,Intra 1,4.78
1660,-93.2111,14.3535,2019-05-09 20:59:07,2019-05-09-2059,MexicoCosta,34.9882,Intra 1,4.69
1661,-92.9137,14.3524,2019-05-12 10:02:15,2019-05-12-1002,MexicoCosta,18.3101,Intra 1,3.94
1662,-94.1002,14.841,2019-05-12 23:25:47,2019-05-12-2324,MexicoCosta,43.1001,Intra 1,4.64
1663,-93.8554,14.551,2019-05-12 23:55:53,2019-05-12-2356,MexicoCosta,4.6119,Superficial,4.91
1664,-94.0172,14.9594,2019-05-13 01:49:43,2019-05-13-0150,MexicoCosta,0.0193,Superficial,5.16
1665,-93.0006,13.9154,2019-05-13 19:03:39,2019-05-13-1903,MexicoCosta,15.9049,Intra 1,4.78
1666,-93.1825,14.9313,2019-05-14 06:19:10,2019-05-14-0619,MexicoCosta,39.6107,Intra 1,4.35
1667,-87.3043,12.5383,2019-05-14 16:14:34,2019-05-14-1615,SalvadorLejano,60.9628,Intra 1,5.23
1668,-93.06,13.902,2019-05-16 01:47:42,2019-05-16-0147,MexicoCosta,20.8281,Intra 1,4.62
1669,-93.63,15.4164,2019-05-16 07:11:00,2019-05-16-0710,MexicoCosta,54.251,Intra 1,4.93
1670,-88.0276,12.6587,2019-05-16 16:22:17,2019-05-16-1622,SalvadorLejano,33.6957,Intra 1,6.08
1671,-93.3212,14.5459,2019-05-19 17:57:17,2019-05-19-1757,MexicoCosta,6.7367,Superficial,4.66
1672,-92.523,14.5468,2019-05-26 05:47:20,2019-05-26-0547,MexicoCosta,77.1106,Intra 2,3.96
1673,-92.5681,13.9801,2019-05-29 06:17:16,2019-05-29-0616,MexicoCosta,14.7105,Superficial,3.75
1674,-92.6064,14.3453,2019-05-29 13:41:13,2019-05-29-1341,MexicoCosta,52.7271,Intra 1,4.54
1675,-92.7785,15.1018,2019-05-29 13:49:14,2019-05-29-1348,MexicoCosta,109.7871,Intra 2,4.91
1676,-92.5895,13.6236,2019-05-30 08:53:26,2019-05-30-0853,MexicoCosta,53.6826,Intra 1,3.79
1677,-92.5899,13.8717,2019-05-31 15:09:25,2019-05-31-1509,MexicoCosta,31.8735,Intra 1,4.49
1678,-92.7931,16.2042,2019-06-01 07:09:18,2019-06-01-0709,MexicoSuperior,184.9766,Profundo,4.03
1679,-92.8437,15.2152,2019-06-05 05:26:48,2019-06-05-0526,MexicoCosta,124.9874,Intra 2,3.73
1680,-94.4038,15.434,2019-06-08 08:25:48,2019-06-08-0825,MexicoCosta,20.5412,Intra 1,4.92
1681,-87.6413,15.0303,2019-06-09 06:32:05,2019-06-09-0632,HondurasLejano,2.9887,Superficial,4.39
1682,-92.577,14.5539,2019-06-10 03:50:19,2019-06-10-0349,MexicoCosta,28.6011,Intra 1,3.72
1683,-93.3404,14.339,2019-06-14 07:06:26,2019-06-14-0706,MexicoCosta,57.8837,Intra 1,4.84
1684,-93.2844,14.5616,2019-06-14 08:41:13,2019-06-14-0841,MexicoCosta,8.59,Superficial,4.37
1685,-93.3257,14.2815,2019-06-14 16:26:26,2019-06-14-1626,MexicoCosta,6.885,Superficial,5.59
1686,-93.2627,14.1441,2019-06-14 16:34:42,2019-06-14-1635,MexicoCosta,3.4075,Superficial,5.09
1687,-93.0428,14.3555,2019-06-14 16:58:55,2019-06-14-1658,MexicoCosta,3.5802,Superficial,4.64
1688,-93.2433,14.487,2019-06-14 17:11:51,2019-06-14-1712,MexicoCosta,84.5847,Intra 2,4.68
1689,-93.2034,14.8698,2019-06-14 17:42:45,2019-06-14-1743,MexicoCosta,92.4948,Intra 2,4.42
1690,-93.2521,14.344,2019-06-14 18:13:00,2019-06-14-1813,MexicoCosta,27.6675,Intra 1,5.26
1691,-93.1756,14.2028,2019-06-14 18:27:52,2019-06-14-1827,MexicoCosta,22.7009,Intra 1,4.79
1692,-93.3882,14.6791,2019-06-14 18:30:52,2019-06-14-1830,MexicoCosta,86.834,Intra 2,4.65
1693,-93.1564,14.2854,2019-06-14 18:36:29,2019-06-14-1836,MexicoCosta,79.7841,Intra 2,5.36
1694,-92.8141,14.0734,2019-06-15 04:06:22,2019-06-15-0406,MexicoCosta,14.7049,Superficial,4.1
1695,-93.2816,14.2039,2019-06-15 04:53:41,2019-06-15-0453,MexicoCosta,23.3472,Intra 1,4.13
1696,-93.2268,14.1944,2019-06-15 15:50:57,2019-06-15-1550,MexicoCosta,8.9452,Superficial,4.06
1697,-92.7562,14.7155,2019-06-15 15:53:27,2019-06-15-1553,MexicoCosta,19.4033,Intra 1,3.71
1698,-93.1085,13.6503,2019-06-16 05:59:25,2019-06-16-0558,MexicoCosta,28.4315,Intra 1,4.02
1699,-89.3659,11.8971,2019-06-17 21:08:18,2019-06-17-2108,SC,21.4158,Intra 1,5.03
1700,-92.7154,14.2398,2019-06-18 16:15:39,2019-06-18-1615,MexicoCosta,17.0746,Intra 1,4.08
1701,-93.3659,14.6737,2019-06-19 16:00:45,2019-06-19-1559,MexicoCosta,1.6043,Superficial,4.35
1702,-94.2338,14.6167,2019-06-20 06:58:57,2019-06-20-0659,MexicoCosta,63.3621,Intra 1,4.42
1703,-92.5727,15.0618,2019-06-21 08:51:14,2019-06-21-0851,MexicoCosta,146.6656,Intra 2,3.64
1704,-92.6201,14.4511,2019-06-21 17:17:11,2019-06-21-1716,MexicoCosta,42.848,Intra 1,4.44
1705,-93.0116,14.2655,2019-06-22 21:48:26,2019-06-22-2148,MexicoCosta,50.0652,Intra 1,5.18
1706,-93.1213,14.373,2019-06-22 22:31:36,2019-06-22-2231,MexicoCosta,33.9018,Intra 1,5.46
1707,-92.8616,13.7912,2019-06-22 23:09:24,2019-06-22-2308,MexicoCosta,61.8249,Intra 1,4.14
1708,-92.8255,14.2867,2019-06-22 23:15:59,2019-06-22-2315,MexicoCosta,5.8619,Superficial,4.16
1709,-93.0908,14.2642,2019-06-23 02:46:13,2019-06-23-0246,MexicoCosta,71.0671,Intra 2,4.31
1710,-93.0612,14.2112,2019-06-23 05:31:00,2019-06-23-0530,MexicoCosta,21.9239,Intra 1,3.88
1711,-93.0406,14.4207,2019-06-23 06:03:37,2019-06-23-0602,MexicoCosta,43.7349,Intra 1,4.7
1712,-92.8704,14.2319,2019-06-23 07:42:51,2019-06-23-0742,MexicoCosta,10.5423,Superficial,3.87
1713,-92.7709,14.289,2019-06-23 07:45:34,2019-06-23-0745,MexicoCosta,4.7281,Superficial,3.81
1714,-93.453,14.8457,2019-06-23 11:05:24,2019-06-23-1105,MexicoCosta,42.6419,Intra 1,4.06
1715,-92.8529,14.0247,2019-06-23 22:36:38,2019-06-23-2236,MexicoCosta,6.5165,Superficial,3.8
1716,-92.6979,14.471,2019-06-24 00:55:12,2019-06-24-0054,MexicoCosta,34.1171,Intra 1,3.72
1717,-92.8257,14.2866,2019-06-24 04:09:39,2019-06-24-0409,MexicoCosta,11.5644,Superficial,3.51
1718,-93.6743,14.6697,2019-06-24 09:51:10,2019-06-24-0951,MexicoCosta,1.9706,Superficial,4.51
1719,-93.5224,14.7234,2019-06-24 09:52:50,2019-06-24-0952,MexicoCosta,6.9286,Superficial,4.47
1720,-93.0462,14.2673,2019-06-24 10:12:01,2019-06-24-1011,MexicoCosta,14.9538,Superficial,4.97
1721,-92.5191,14.8458,2019-06-24 10:35:25,2019-06-24-1034,MexicoCosta,89.7905,Intra 2,4.12
1722,-92.7707,14.121,2019-06-24 12:34:16,2019-06-24-1233,MexicoCosta,65.2842,Intra 2,4.49
1723,-92.4374,13.9775,2019-06-24 12:52:32,2019-06-24-1252,MexicoCosta,3.895,Superficial,3.81
1724,-92.7056,13.9764,2019-06-24 12:55:46,2019-06-24-1255,MexicoCosta,67.7945,Intra 2,4.15
1725,-93.6083,14.6757,2019-06-25 10:23:27,2019-06-25-1022,MexicoCosta,21.2179,Intra 1,4.84
1726,-93.131,14.3738,2019-06-26 02:16:53,2019-06-26-0216,MexicoCosta,19.8358,Intra 1,4.29
1727,-93.1163,14.2591,2019-06-26 07:21:49,2019-06-26-0721,MexicoCosta,42.762,Intra 1,3.8
1728,-92.8786,14.2377,2019-06-26 12:39:10,2019-06-26-1238,MexicoCosta,60.3193,Intra 1,4.13
1729,-92.3941,13.2928,2019-06-28 02:07:35,2019-06-28-0206,MexicoCosta,65.6338,Intra 2,4.39
1730,-93.535,14.1684,2019-06-28 06:20:07,2019-06-28-0620,MexicoCosta,38.0826,Intra 1,4.39
1731,-93.0898,14.3633,2019-06-29 06:17:58,2019-06-29-0617,MexicoCosta,24.8091,Intra 1,3.87
1732,-93.5498,14.6182,2019-06-29 20:05:13,2019-06-29-2005,MexicoCosta,15.0,Intra 1,4.76
1733,-93.1907,14.3194,2019-06-30 23:34:53,2019-06-30-2334,MexicoCosta,33.8917,Intra 1,5.2
1734,-93.0738,14.2859,2019-07-01 01:37:54,2019-07-01-0137,MexicoCosta,40.074,Intra 1,4.67
1735,-92.6779,14.7512,2019-07-02 07:01:33,2019-07-02-0659,MexicoCosta,66.8465,Intra 2,3.9
1736,-93.4282,14.2886,2019-07-02 08:07:59,2019-07-02-0808,MexicoCosta,43.5653,Intra 1,3.95
1737,-92.8518,14.8963,2019-07-04 13:01:52,2019-07-04-1301,MexicoCosta,42.3576,Intra 1,4.33
1738,-92.4959,14.6699,2019-07-06 11:33:37,2019-07-06-1133,MexicoCosta,67.4951,Intra 2,4.33
1739,-93.0632,14.5814,2019-07-06 15:19:49,2019-07-06-1519,MexicoCosta,14.2922,Superficial,4.46
1740,-92.4021,14.91,2019-07-07 12:28:29,2019-07-07-1228,MexicoCosta,94.386,Intra 2,3.81
1741,-92.9109,16.1772,2019-07-08 19:42:46,2019-07-08-1943,MexicoSuperior,119.016,Intra 2,4.74
1742,-94.2799,14.4785,2019-07-12 01:34:45,2019-07-12-0133,MexicoCosta,38.5314,Intra 1,5.13
1743,-92.7249,14.4998,2019-07-13 16:43:13,2019-07-13-1643,MexicoCosta,68.1014,Intra 2,4.04
1744,-93.7564,15.0153,2019-07-14 18:26:00,2019-07-14-1826,MexicoCosta,17.5821,Intra 1,4.51
1745,-94.6634,14.8608,2019-07-15 11:26:35,2019-07-15-1126,MexicoCosta,20.3958,Intra 1,5.01
1746,-95.0337,15.5029,2019-07-17 06:25:48,2019-07-17-0625,MexicoCosta,41.5823,Intra 1,5.66
1747,-92.6904,14.5149,2019-07-17 19:05:34,2019-07-17-1905,MexicoCosta,59.6724,Intra 1,4.2
1748,-92.5195,14.6378,2019-07-18 16:24:23,2019-07-18-1624,MexicoCosta,69.2926,Intra 2,5.46
1749,-92.4832,14.5845,2019-07-19 05:37:18,2019-07-19-0537,MexicoCosta,76.989,Intra 2,3.75
1750,-92.7145,14.6386,2019-07-20 07:12:08,2019-07-20-0712,MexicoCosta,50.8627,Intra 1,3.69
1751,-93.0748,14.4047,2019-07-20 09:36:14,2019-07-20-0936,MexicoCosta,8.7829,Superficial,3.7
1752,-93.3831,15.2184,2019-07-21 19:02:05,2019-07-21-1902,MexicoCosta,40.947,Intra 1,4.57
1753,-92.9556,15.1666,2019-07-22 02:11:31,2019-07-22-0211,MexicoCosta,76.3743,Intra 2,4.03
1754,-93.9184,14.8097,2019-07-22 19:58:57,2019-07-22-1959,MexicoCosta,24.2344,Intra 1,4.7
1755,-92.4584,14.4892,2019-07-23 10:01:30,2019-07-23-1001,MexicoCosta,40.0146,Intra 1,3.6
1756,-92.8041,14.6701,2019-07-25 16:38:15,2019-07-25-1638,MexicoCosta,60.0024,Intra 1,4.7
1757,-92.5435,14.5039,2019-07-26 04:37:39,2019-07-26-0437,MexicoCosta,26.5334,Intra 1,3.43
1758,-92.4331,15.0324,2019-07-29 04:30:29,2019-07-29-0430,MexicoCosta,10.0989,Superficial,3.57
1759,-93.5608,13.7768,2019-07-31 07:09:31,2019-07-31-0709,MexicoCosta,21.246,Intra 1,4.27
1760,-93.0195,14.1657,2019-08-02 02:27:26,2019-08-02-0227,MexicoCosta,28.1288,Intra 1,4.51
1761,-93.0987,14.1117,2019-08-05 00:16:36,2019-08-05-0016,MexicoCosta,16.9182,Intra 1,3.83
1762,-92.6506,14.5782,2019-08-07 01:49:06,2019-08-07-0148,MexicoCosta,74.0197,Intra 2,4.12
1763,-93.8824,15.9605,2019-08-12 20:39:34,2019-08-12-2038,MexicoCosta,114.5133,Intra 2,5.93
1764,-92.6767,14.4356,2019-08-13 15:30:55,2019-08-13-1530,MexicoCosta,62.9158,Intra 1,4.28
1765,-92.8837,14.9327,2019-08-14 08:39:38,2019-08-14-0839,MexicoCosta,72.395,Intra 2,4.27
1766,-90.5037,12.3499,2019-08-18 00:17:56,2019-08-18-0017,SC,25.2262,Intra 1,4.32
1767,-92.6465,14.5784,2019-08-18 01:27:34,2019-08-18-0127,MexicoCosta,58.4892,Intra 1,3.66
1768,-87.3,16.5776,2019-08-19 03:26:03,2019-08-19-0324,SC,7.1207,Superficial,4.9
1769,-88.2463,12.2762,2019-08-19 11:37:05,2019-08-19-1137,SalvadorLejano,21.3112,Intra 1,5.18
1770,-92.8881,14.549,2019-08-25 00:53:23,2019-08-25-0053,MexicoCosta,18.2358,Intra 1,4.39
